City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
303,manadhoo,5.7667,73.3833,300.57,74,32,0.16,MV,1699936423
304,carnarvon,-24.8667,113.6333,296.47,62,86,5.05,AU,1699936239
305,maffra,-37.9667,146.9833,291.89,46,100,1.82,AU,1699936423
306,colonia,50.9333,6.95,286.0,75,75,6.69,DE,1699936424
307,kailua-kona,19.6406,-155.9956,300.13,79,75,2.06,US,1699936198
308,manokwari,-0.8667,134.0833,301.69,76,85,1.95,ID,1699936397
309,eregli,37.5133,34.0467,284.64,61,95,1.54,TR,1699936173
310,ouallam,14.3188,2.0866,295.46,16,0,4.56,NE,1699936427
311,placido de castro,-10.3353,-67.1856,298.14,80,23,1.13,BR,1699936427
312,kudahuvadhoo,2.6708,72.8944,300.8,74,61,1.8,MV,1699936428
313,swakopmund,-22.6833,14.5333,288.62,83,77,1.84,NA,1699936277
314,vila velha,-20.3297,-40.2925,298.12,87,0,6.69,BR,1699936428
315,taltal,-25.4,-70.4833,289.3,75,43,1.0,CL,1699936429
316,gorgoram,12.6398,10.7039,298.73,21,97,3.57,NG,1699936429
317,nadi,-17.8,177.4167,304.15,66,100,4.12,FJ,1699936429
318,jinchang,38.4953,102.1739,279.8,24,7,5.83,CN,1699936430
319,kone,-21.0595,164.8658,298.84,51,6,4.08,NC,1699936430
320,coyhaique,-45.5752,-72.0662,274.49,86,75,0.51,CL,1699936431
321,sao vicente,-23.9631,-46.3919,302.19,26,66,0.89,BR,1699936431
322,cabo san lucas,22.8909,-109.9124,300.24,64,20,1.66,MX,1699936195
323,letterkenny,54.95,-7.7333,281.37,95,100,3.04,IE,1699936432
324,sibolga,1.7427,98.7792,299.58,82,100,2.55,ID,1699936432
325,ulsteinvik,62.3432,5.8487,275.24,77,2,1.34,NO,1699936432
326,robbah,33.2797,6.9098,285.95,48,0,1.66,DZ,1699936433
327,puerto deseado,-47.7503,-65.8938,280.79,53,92,10.02,AR,1699936433
328,fort mcmurray,56.7268,-111.381,269.92,93,100,0.0,CA,1699936300
329,egilsstadir,65.2653,-14.3948,276.1,93,75,1.54,IS,1699936434
330,piti village,13.4626,144.6933,304.64,74,20,9.77,GU,1699936434
331,mount gambier,-37.8333,140.7667,290.98,49,100,3.82,AU,1699936217
332,acapulco de juarez,16.8634,-99.8901,302.05,79,0,3.09,MX,1699936435
333,saint-philippe,-21.3585,55.7679,299.92,75,61,3.63,RE,1699936435
334,kirakira,-10.4544,161.9205,300.08,80,86,2.5,SB,1699936435
335,nishinoomote,30.7333,131.0,289.46,63,40,4.12,JP,1699936436
336,taunggyi,20.7833,97.0333,296.77,58,99,2.11,MM,1699936436
337,jolo,6.05,121.0167,302.32,76,59,1.53,PH,1699936436
338,bodo,67.28,14.405,270.25,51,0,9.26,NO,1699936437
339,tacuarembo,-31.7333,-55.9833,289.03,98,100,2.83,UY,1699936437
340,greenville,35.6127,-77.3663,278.16,100,0,0.0,US,1699936398
341,chernyshevskiy,63.0128,112.4714,265.24,94,100,3.54,RU,1699936437
342,timmins,48.4669,-81.3331,274.05,93,100,3.09,CA,1699936438
343,tibati,6.4667,12.6333,292.6,88,85,1.21,CM,1699936438
344,tamanrasset,22.785,5.5228,291.1,24,0,5.66,DZ,1699936438
345,shache,38.4167,77.2406,283.81,21,65,1.36,CN,1699936439
346,mulchen,-37.7167,-72.2333,278.09,97,38,1.66,CL,1699936439
347,loudun,47.0079,0.083,287.25,86,100,4.79,FR,1699936426
348,dhrosia,47.0079,0.083,287.25,86,100,4.79,FR,1699936426
349,okhotsk,59.3833,143.3,258.8,77,70,6.2,RU,1699936440
350,svay rieng,11.0879,105.7993,304.64,60,78,3.58,KH,1699936440
351,kill devil hills,36.0307,-75.676,283.16,84,0,1.54,US,1699936441
352,petawawa,45.9001,-77.3328,273.03,93,100,3.33,CA,1699936441
353,el granada,37.5027,-122.4694,287.94,79,100,4.12,US,1699936441
354,fonte boa,-2.4959,-66.2662,298.01,80,79,0.43,BR,1699936442
355,fort frances,48.5999,-93.4003,276.51,77,100,3.09,CA,1699936442
356,sinabang,2.4803,96.3801,298.88,86,100,2.49,ID,1699936443
357,aasiaat,68.7098,-52.8699,261.71,82,100,0.92,GL,1699936443
358,kish,26.5578,54.0194,298.3,73,0,3.09,IR,1699936444
359,umm ruwaba,12.9061,31.2158,302.41,28,39,3.65,SD,1699936444
360,jalai nur,49.45,117.7,268.93,66,15,3.36,CN,1699936445
361,dunedin,-45.8742,170.5036,286.42,83,99,3.61,NZ,1699936445
362,gagliano del capo,39.8442,18.3695,289.83,77,64,1.03,IT,1699936445
363,snyder,32.7179,-100.9176,284.26,87,100,0.0,US,1699936446
364,sirte,31.2089,16.5887,295.35,67,80,4.85,LY,1699936446
365,calvi,42.5,8.8333,292.5,43,0,7.72,FR,1699936447
366,luderitz,-26.6481,15.1594,289.05,75,0,2.49,NA,1699936188
367,ghat,24.9647,10.1728,289.91,46,0,1.86,LY,1699936182
368,quibdo,5.6947,-76.6611,297.64,98,70,0.85,CO,1699936448
369,merizo village,13.2658,144.6691,304.46,84,20,8.87,GU,1699936448
370,hit,33.6416,42.8251,295.6,30,94,2.76,IQ,1699936449
371,murashi,59.3999,48.9615,275.05,92,100,4.55,RU,1699936450
372,namibe,-15.1961,12.1522,295.35,70,93,2.0,AO,1699936450
373,khovd,48.0056,91.6419,270.69,74,100,1.26,MN,1699936197
374,nangomba,-10.9,38.5,299.85,74,72,1.36,TZ,1699936451
375,skikda,36.8762,6.9092,290.67,60,3,1.73,DZ,1699936409
376,am djarass,36.8762,6.9092,290.67,60,3,1.73,DZ,1699936409
377,norilsk,69.3535,88.2027,250.8,96,73,2.18,RU,1699936199
378,atafu village,-8.5421,-172.5159,299.85,86,100,3.1,TK,1699936452
379,pedro ii,-4.4247,-41.4586,293.05,86,45,0.79,BR,1699936453
380,port-gentil,-0.7193,8.7815,299.51,85,91,3.6,GA,1699936453
381,correntina,-13.3433,-44.6367,296.71,36,0,1.21,BR,1699936454
382,el calafate,-50.3408,-72.2768,275.47,67,78,3.78,AR,1699936454
383,impfondo,1.6381,18.0667,294.65,99,73,0.87,CG,1699936184
384,grand falls-windsor,48.9332,-55.6649,271.21,85,16,1.69,CA,1699936455
385,kalemie,-5.9475,29.1947,294.74,88,71,1.02,CD,1699936456
386,yangor,-5.9475,29.1947,294.74,88,71,1.02,CD,1699936456
387,hovd,48.0056,91.6419,270.69,74,100,1.26,MN,1699936197
388,nizhnesortymskiy,62.4397,71.7603,265.45,93,100,8.65,RU,1699936457
389,puerto san carlos,62.4397,71.7603,265.45,93,100,8.65,RU,1699936457
390,gisborne,-38.6533,178.0042,291.21,57,98,5.95,NZ,1699936458
391,tobruk,32.0836,23.9764,294.14,68,19,6.9,LY,1699936458
392,yelizovo,53.1873,158.3805,270.82,68,0,0.0,RU,1699936459
393,an nuhud,12.7,28.4333,300.43,31,16,7.23,SD,1699936459
394,can-avid,11.9953,125.4472,300.91,88,100,2.87,PH,1699936460
395,kambarka,56.2694,54.2062,277.4,87,100,5.6,RU,1699936460
396,bel ombre,-4.6167,55.4167,303.06,74,40,5.14,SC,1699936461
397,bikenibeu village,1.3673,173.1241,300.13,94,75,10.29,KI,1699936461
398,mazagao,-0.115,-51.2894,301.18,93,100,1.76,BR,1699936461
399,batroun,34.2553,35.6581,292.34,93,60,2.32,LB,1699936462
400,gbadolite,4.2833,21.0167,294.89,97,100,2.54,CD,1699936463
401,pitea,65.3172,21.4794,259.2,92,100,4.52,SE,1699936463
402,kingisepp,59.3733,28.6134,275.03,98,100,1.61,RU,1699936464
403,kourou,5.1552,-52.6478,298.18,90,17,2.5,GF,1699936464
404,altar,30.7,-111.8167,293.29,38,82,0.32,MX,1699936464
405,illizi,26.4833,8.4667,288.04,39,1,2.67,DZ,1699936465
406,aitape,-3.1374,142.3475,302.15,74,99,1.39,PG,1699936465
407,lompoc,34.6391,-120.4579,286.44,87,0,3.6,US,1699936226
408,chilecito,-29.1619,-67.4974,288.8,28,0,2.01,AR,1699936466
409,riacho de santana,-13.6092,-42.9389,296.7,39,0,2.15,BR,1699936466
410,panji,-7.7253,114.0995,305.37,56,81,4.59,ID,1699936467
411,wad az zaki,14.4619,32.2065,302.83,25,44,5.8,SD,1699936467
412,bayramaly,37.6185,62.1671,283.01,33,29,6.05,TM,1699936468
413,vylkove,45.4021,29.586,279.67,55,15,4.33,UA,1699936468
414,shiguai,40.7058,110.2856,275.21,24,0,2.16,CN,1699936469
415,we,40.7058,110.2856,275.21,24,0,2.16,CN,1699936469
416,newman,37.3138,-121.0208,286.09,75,30,2.44,US,1699936470
417,porto novo,6.4965,2.6036,298.05,88,5,0.3,BJ,1699936470
418,la passe,45.5549,-0.8967,288.28,88,100,4.41,FR,1699936471
419,hammerfest,70.6634,23.6821,272.4,93,75,0.0,NO,1699936471
420,soio,-6.1349,12.3689,298.9,90,86,2.15,AO,1699936472
421,mora,11.0461,14.1401,298.31,41,96,2.01,CM,1699936472
422,boa viagem,-5.1275,-39.7322,296.58,80,77,2.22,BR,1699936472
423,kerikeri,-35.2268,173.9474,287.0,93,100,3.52,NZ,1699936473
424,miri,4.4148,114.0089,305.23,66,40,2.57,MY,1699936474
425,lebowakgomo,-24.2,29.5,288.65,77,91,4.29,ZA,1699936474
426,vila franca do campo,37.7167,-25.4333,291.38,99,82,1.96,PT,1699936475
427,kapuskasing,49.4169,-82.4331,274.2,93,100,4.12,CA,1699936475
428,pavlodar,52.3,76.95,276.04,93,75,4.0,KZ,1699936476
429,ibshaway,29.358,30.6814,292.7,74,0,2.05,EG,1699936476
430,zahedan,29.4963,60.8629,289.1,36,0,0.0,IR,1699936477
431,marsh harbour,26.5412,-77.0636,298.37,78,100,4.86,BS,1699936477
432,souillac,-20.5167,57.5167,298.36,78,40,3.6,MU,1699936477
433,lupane,-18.9315,27.807,296.67,48,13,5.21,ZW,1699936478
434,lhokseumawe,5.1801,97.1507,300.27,81,100,1.71,ID,1699936478
435,gimbi,9.1667,35.8333,288.85,87,35,0.55,ET,1699936479
436,tenenkou,14.4572,-4.9169,296.8,14,0,4.05,ML,1699936479
437,corfu,39.62,19.9197,286.93,87,0,0.0,GR,1699936480
438,solnechnyy,50.7214,136.6319,262.06,74,28,1.78,RU,1699936480
439,al hudaydah,14.7978,42.9545,301.63,65,89,6.08,YE,1699936481
440,adrar,20.5022,-10.0711,294.33,21,28,4.91,MR,1699936481
441,san juan,-31.5375,-68.5364,289.25,27,0,1.37,AR,1699936482
442,jacksonville beach,30.2947,-81.3931,292.62,89,100,4.12,US,1699936249
443,joetsu,37.1483,138.2364,284.88,79,75,5.03,JP,1699936483
444,orkney,-26.9802,26.6727,292.36,62,0,6.54,ZA,1699936483
445,vadso,70.0744,29.7487,270.24,93,75,5.14,NO,1699936483
446,sevilla,37.3824,-5.9761,289.31,89,0,2.24,ES,1699936451
447,bam,29.106,58.357,294.62,20,94,0.92,IR,1699936484
448,la ronge,55.1001,-105.2842,274.29,75,100,5.14,CA,1699936485
449,tutong,4.8,114.65,305.2,71,96,1.81,BN,1699936485
450,port saint john's,-31.6229,29.5448,290.11,73,97,1.92,ZA,1699936486
451,vilyuysk,63.7553,121.6247,262.69,94,100,2.38,RU,1699936486
452,camargo,27.6667,-105.1667,288.39,68,77,2.16,MX,1699936487
453,kerrville,30.0474,-99.1403,285.82,98,100,3.09,US,1699936487
454,nandu,22.8525,110.8233,293.55,64,30,2.53,CN,1699936487
455,port elizabeth,-33.918,25.5701,290.55,78,75,5.14,ZA,1699936488
456,corumba,-19.0092,-57.6533,301.66,49,41,1.3,BR,1699936488
457,rio negrinho,-26.2544,-49.5183,292.23,99,92,0.91,BR,1699936266
458,aral,40.5156,81.2636,282.06,29,0,2.68,CN,1699936489
459,neryungri,56.6709,124.6491,263.56,81,100,0.31,RU,1699936489
460,bodaybo,57.8506,114.1933,269.83,93,100,1.55,RU,1699936344
461,port augusta,-32.5,137.7667,301.31,32,40,7.66,AU,1699936490
462,mossel bay,-34.1831,22.146,286.11,77,16,5.91,ZA,1699936490
463,khanbari,27.3747,87.2039,296.45,49,27,1.49,NP,1699936491
464,kingston,17.997,-76.7936,301.68,81,20,1.54,JM,1699936491
465,dazhong,33.1997,120.4578,284.98,42,0,2.91,CN,1699936492
466,salym,60.0625,71.4789,271.77,94,100,5.68,RU,1699936492
467,tengrela,10.4869,-6.4097,293.93,42,82,1.0,CI,1699936492
468,strathalbyn,-35.2667,138.9,293.65,81,97,3.0,AU,1699936493
469,inari,68.906,27.0288,252.26,97,26,1.24,FI,1699936493
470,okahandja,-21.9833,16.9167,298.88,32,83,3.67,NA,1699936493
471,saurimo,-9.6608,20.3916,291.73,91,85,0.89,AO,1699936494
472,pacasmayo,-7.4006,-79.5714,292.51,85,24,5.76,PE,1699936494
473,guiuan,11.0333,125.7247,302.08,75,77,3.27,PH,1699936495
474,san-pedro,4.7485,-6.6363,298.28,89,60,0.86,CI,1699936495
475,thunder bay,48.4001,-89.3168,269.14,93,20,1.54,CA,1699936398
476,yalihuyuk,37.3008,32.0855,283.48,92,100,1.16,TR,1699936497
477,fale old settlement,-9.3852,-171.2468,299.94,82,100,0.8,TK,1699936497
478,kargasok,59.0556,80.8572,264.24,94,84,2.68,RU,1699936498
479,durban,-29.8579,31.0292,289.66,73,100,3.94,ZA,1699936498
480,lillehammer,61.1146,10.4674,265.29,97,89,1.57,NO,1699936498
481,caleta de carquin,-11.0925,-77.6267,292.22,90,32,5.16,PE,1699936499
482,ulsan,35.5372,129.3167,286.94,28,1,0.98,KR,1699936334
483,lodja,-3.4833,23.4333,294.37,100,100,1.16,CD,1699936499
484,praya,14.9215,-23.5087,298.45,65,0,6.17,CV,1699936500
485,al jawf,29.5,38.75,292.99,58,0,2.46,SA,1699936500
486,talnakh,69.4865,88.3972,250.97,94,42,1.82,RU,1699936403
487,dadonghai,69.4865,88.3972,250.97,94,42,1.82,RU,1699936403
488,nadym,65.5333,72.5167,260.49,91,100,5.68,RU,1699936501
489,vorkuta,67.5,64.0,262.19,87,100,3.94,RU,1699936502
490,iwanai,42.9744,140.5089,277.07,73,99,3.72,JP,1699936502
491,taulaga,-11.0553,-171.0883,301.53,76,100,1.99,AS,1699936247
492,hadibu,12.65,54.0333,300.56,80,74,5.07,YE,1699936504
493,osorno,-40.5667,-73.15,276.32,93,0,1.54,CL,1699936504
494,rodino,52.5,80.25,277.3,83,93,4.47,RU,1699936505
495,happy valley-goose bay,53.3168,-60.3315,267.32,73,40,3.6,CA,1699936505
496,nizhnyaya poyma,56.1622,97.1933,273.72,95,100,5.49,RU,1699936506
497,zaozersk,69.4005,32.4476,260.14,100,94,1.31,RU,1699936506
498,carthage,36.8611,10.3316,289.89,67,20,3.09,TN,1699936507
499,bhawanipatna,19.9,83.1667,300.7,48,67,2.41,IN,1699936507
500,san jose del guaviare,2.5729,-72.6459,296.59,97,53,0.69,CO,1699936508
501,feijo,-8.1642,-70.3536,296.34,97,39,0.99,BR,1699936509
502,dapa,9.7594,126.0531,302.58,68,32,0.64,PH,1699936509
503,alo,7.4178,6.7371,297.87,89,99,1.12,NG,1699936510
504,jayapura,-2.5333,140.7,302.81,86,96,3.08,ID,1699936510
505,tadine,-21.55,167.8833,296.29,57,68,8.28,NC,1699936511
506,kapit,2.0167,112.9333,307.94,49,77,0.85,MY,1699936511
507,nuku'alofa,-21.1333,-175.2,296.34,94,75,8.23,TO,1699936512
508,gantang,26.92,119.6333,291.27,56,99,0.47,CN,1699936512
509,maiyama,12.0841,4.3677,294.72,14,12,4.53,NG,1699936513
510,mili,6.0815,171.735,301.36,78,100,6.92,MH,1699936513
511,belogorsk,50.9158,128.4611,268.5,73,78,1.48,RU,1699936513
512,louis trichardt,-23.0439,29.9032,288.1,93,98,5.8,ZA,1699936514
513,bubaque,11.2833,-15.8333,300.99,67,30,3.39,GW,1699936514
514,igarka,67.4667,86.5833,254.44,84,27,5.48,RU,1699936515
515,ciudad lazaro cardenas,17.9583,-102.2,299.22,83,26,1.42,MX,1699936355
516,coventry,52.4066,-1.5122,283.47,92,96,2.57,GB,1699936321
517,changde,29.0464,111.6783,287.42,39,0,1.33,CN,1699936516
518,luau,-10.7073,22.2247,291.95,86,99,1.37,AO,1699936485
519,wakkanai,45.4094,141.6739,272.64,92,75,4.63,JP,1699936517
520,helong,42.5397,128.9972,278.25,45,0,1.17,CN,1699936517
521,mar del plata,-38.0023,-57.5575,286.53,57,0,5.36,AR,1699936505
522,venustiano carranza,19.43,-99.0992,290.45,67,75,5.14,MX,1699936440
523,massawa,15.6097,39.45,302.32,67,15,2.33,ER,1699936519
524,livadiya,42.8692,132.6764,273.67,40,0,4.21,RU,1699936519
525,linqiong,30.4159,103.4609,283.05,83,100,1.47,CN,1699936520
526,kangdong-up,39.1425,126.0961,279.2,38,89,1.49,KP,1699936520
527,praia,14.9215,-23.5087,298.45,65,0,6.17,CV,1699936283
528,bechar,31.6167,-2.2167,290.54,33,100,0.1,DZ,1699936522
529,burg auf fehmarn,54.4333,11.2,282.62,87,100,16.07,DE,1699936522
530,buenaventura,3.8801,-77.0312,297.69,94,32,0.94,CO,1699936523
531,garissa,-0.4536,39.6401,299.86,74,87,3.27,KE,1699936523
532,bhilwara,25.35,74.6333,297.9,31,100,2.85,IN,1699936524
533,anna regina,7.2644,-58.5077,299.86,82,12,4.15,GY,1699936525
534,cidade velha,14.9167,-23.6167,298.41,65,0,6.17,CV,1699936525
535,island harbour,50.724,-1.2758,287.55,87,88,3.58,GB,1699936525
536,camabatela,-8.1881,15.375,289.94,98,90,0.34,AO,1699936526
537,archangelos,36.2149,28.1149,291.14,76,0,5.75,GR,1699936527
538,cururupu,-1.8283,-44.8683,297.67,86,8,2.18,BR,1699936527
539,la sarre,48.8002,-79.1996,273.09,96,100,4.88,CA,1699936527
540,leava,-14.3,-178.1667,301.8,84,100,7.33,WF,1699936528
541,maceio,-9.6658,-35.7353,296.84,100,20,2.06,BR,1699936441
542,yonan-up,37.9089,126.1611,281.29,56,42,1.82,KP,1699936529
543,andrelandia,-21.7397,-44.3092,293.19,80,81,0.96,BR,1699936530
544,hasaki,35.7333,140.8333,290.37,35,1,1.47,JP,1699936531
545,raduzhny,62.0961,77.475,263.15,89,100,2.7,RU,1699936531
546,le port,-20.9373,55.2919,301.42,75,77,1.0,RE,1699936532
547,ust'-ilimsk,58.0006,102.6619,271.17,95,99,4.47,RU,1699936532
548,berriane,32.8265,3.7669,285.6,56,0,0.81,DZ,1699936533
549,taoudenni,22.6783,-3.9836,295.79,20,11,6.07,ML,1699936533
550,paoua,7.2427,16.4406,294.41,88,64,1.06,CF,1699936534
551,nazyvayevsk,55.5698,71.3529,276.58,83,100,6.64,RU,1699936534
552,andkhoy,36.9529,65.1238,290.2,33,15,7.21,AF,1699936535
553,yoloten,37.2989,62.3597,290.37,34,29,6.23,TM,1699936535
554,mitsamiouli,-11.3847,43.2844,300.97,75,74,2.74,KM,1699936536
555,menongue,-14.6585,17.691,293.51,65,51,1.44,AO,1699936536
556,santa maria,-29.6842,-53.8069,292.59,98,100,1.61,BR,1699936462
557,tshikapa,-6.4167,20.8,294.19,91,92,0.97,CD,1699936537
558,akureyri,65.6835,-18.0878,276.11,75,100,1.03,IS,1699936538
559,port blair,11.6667,92.75,301.17,83,100,2.06,IN,1699936538
560,churapcha,62.0025,132.4325,253.41,97,85,1.22,RU,1699936539
561,murghob,38.1702,73.9667,264.86,46,0,1.07,TJ,1699936540
562,baie-saint-paul,47.4411,-70.4986,270.92,81,3,1.33,CA,1699936540
563,anloga,5.7947,0.8973,300.34,83,0,2.94,GH,1699936541
564,chaparral,3.7232,-75.4832,293.75,86,12,1.95,CO,1699936542
565,pisco,-13.7,-76.2167,291.49,88,5,0.0,PE,1699936479
566,conceicao da barra,-18.5933,-39.7322,295.79,88,65,2.77,BR,1699936543
567,burao,9.5221,45.5336,296.05,52,73,3.41,SO,1699936544
568,tucuma,-0.1833,-50.05,297.9,86,99,2.69,BR,1699936544
569,urengoy,65.9667,78.3667,253.7,99,25,3.08,RU,1699936545
570,pampierstad,-27.7832,24.6877,292.14,51,0,4.11,ZA,1699936545
571,nokha,27.6,73.4167,297.61,27,100,3.55,IN,1699936546
572,pemangkat,1.1667,108.9667,303.1,69,66,3.54,ID,1699936546
573,cibitoke,-2.8833,29.25,291.27,84,83,0.6,BI,1699936547
574,persembe,41.0656,37.7714,290.83,92,100,8.4,TR,1699936547
575,yazman,29.1212,71.7446,298.43,27,54,2.42,PK,1699936547
576,chadan,51.2833,91.5833,265.79,93,94,0.88,RU,1699936548
577,nobres,-14.7203,-56.3275,299.07,52,92,1.27,BR,1699936548
578,desaguadero,-16.5656,-69.0417,283.86,59,25,1.43,PE,1699936548
579,macau,22.2006,113.5461,295.85,73,40,6.69,MO,1699936549
580,fort st. john,56.2499,-120.8529,269.09,86,0,5.14,CA,1699936549
581,carbonia,39.1672,8.5222,288.51,95,23,1.29,IT,1699936549
582,aleg,17.0481,-13.9209,300.32,10,43,5.27,MR,1699936550
583,kili,5.6439,169.1211,300.36,81,100,2.36,MH,1699936550
584,bongouanou,6.6486,-4.1992,295.13,99,19,0.84,CI,1699936550
585,ulaangom,49.9811,92.0667,270.23,81,78,0.34,MN,1699936551
586,pandan,14.0453,124.1694,300.57,86,92,7.58,PH,1699936551
587,brisas barra de suchiate,14.55,-92.2167,299.25,82,87,1.93,MX,1699936551
588,nguigmi,14.2495,13.1092,298.66,27,99,5.74,NE,1699936552
589,coahuayana de hidalgo,18.7,-103.6583,298.76,83,10,1.32,MX,1699936552
590,ploudalmezeau,48.5333,-4.65,287.44,94,100,8.23,FR,1699936552
591,mil'kovo,55.6078,37.7956,277.27,91,100,5.2,RU,1699936553
592,palikir - national government center,6.9248,158.1611,302.62,79,100,1.54,FM,1699936553
593,kodinsk,58.6881,99.1844,273.95,88,100,5.02,RU,1699936553
594,gorontalo,0.5412,123.0595,305.19,60,52,1.61,ID,1699936554
595,usogorsk,63.4106,48.6872,272.41,94,100,2.6,RU,1699936554
596,williams lake,52.1415,-122.1445,274.91,77,100,2.06,CA,1699936554
597,bacalar,18.6667,-88.3833,297.18,97,100,1.72,MX,1699936555
598,felipe carrillo puerto,19.5833,-88.05,296.72,99,100,0.96,MX,1699936555
599,yokadouma,3.5167,15.05,294.14,99,85,0.78,CM,1699936555
600,alvaraes,-3.2208,-64.8042,299.52,74,89,0.24,BR,1699936556
601,hotan,37.0997,79.9269,284.19,17,100,2.69,CN,1699936556
602,gaozhou,21.9392,110.8461,296.28,60,48,2.11,CN,1699936556
603,prince rupert,54.3161,-130.3201,280.2,67,75,5.14,CA,1699936557
604,alesund,62.4723,6.1549,275.24,79,0,2.57,NO,1699936557
605,vohipaho,62.4723,6.1549,275.24,79,0,2.57,NO,1699936557
606,kingaroy,-26.5333,151.8333,307.56,23,0,2.73,AU,1699936558
607,wynyard,-41.0,145.7167,293.82,33,79,3.26,AU,1699936558
608,reggane,26.7158,0.1714,293.42,29,4,5.47,DZ,1699936558
